params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",14.74630084535238,10,-0.0750108191636209,-0.07470930232558137,-0.08035714285714286,-0.06333333333333337,0.004971034910289874
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",96.15919777312047,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",80.53952744371054,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",36.75992136703826,10,-0.09577407697657507,-0.09710059538576035,-0.09881593110871907,-0.08854166666666667,0.0031159398460101004
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.283616737000557,10,-0.06902979569020593,-0.06900793650793652,-0.0725,-0.06333333333333337,0.0028073969920071663
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.331249649383608,10,-0.06844878497375964,-0.068109243697479,-0.07708333333333332,-0.060714285714285735,0.0054470871869615675
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",14.971640538642532,10,-0.0709110257847073,-0.07066145092460883,-0.07708333333333332,-0.065625,0.0035079160206136664
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.20483049113318,10,-0.06898246904024768,-0.06944444444444446,-0.07799999999999999,-0.06333333333333337,0.004189225616927275
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.66460418432871,10,-0.06967585001480267,-0.06900793650793652,-0.07555555555555553,-0.06333333333333337,0.00423429113362636
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.35444131643817,10,-0.06992421713436597,-0.07105263157894738,-0.08196721311475406,-0.060714285714285735,0.005559667798037639
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.155221878168959,10,-0.06850024551416493,-0.06715686274509805,-0.07843137254901959,-0.06333333333333337,0.004258702691335205
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",101.03665021368943,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",96.87064632786678,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",91.85408299601659,10,-0.0999253224711473,-0.09999999999999998,-0.09999999999999998,-0.09925322471147317,0.00022403258655804146
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",17.46765516222331,10,-0.07726150561721822,-0.07775735294117646,-0.08450704225352108,-0.06944444444444446,0.00485667994207286
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",14.95367157938199,10,-0.07571230641458586,-0.07479166666666666,-0.08450704225352108,-0.06944444444444446,0.005237949982406846
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",14.944849864928983,10,-0.07218159862569119,-0.07103257103257105,-0.07924528301886789,-0.06666666666666667,0.0036713524352704773
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",15.061768593748639,10,-0.07029312070043778,-0.07179487179487182,-0.07799999999999999,-0.065625,0.004153354200996741
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",15.247136794647304,10,-0.07436470747660677,-0.0738095238095238,-0.0807017543859649,-0.06944444444444446,0.0030842669002144013
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",15.230166154799008,10,-0.07634309641628534,-0.0773171768707483,-0.08166666666666664,-0.06764705882352942,0.0043157429223137055
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",15.476732876273672,10,-0.11239744940169982,-0.0738095238095238,-0.4535714285714286,-0.06666666666666667,0.11394044727840588
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",99.19910842610079,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",95.12725392236462,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",91.19460828506453,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",15.966617336704076,10,-0.07140026004116293,-0.07138513513513514,-0.07555555555555553,-0.06666666666666667,0.0030246149103130555
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.79808743018293,10,-0.07706820310743637,-0.07631944444444443,-0.08690476190476189,-0.06944444444444446,0.005728349912277095
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.667435982322786,10,-0.08638757717065067,-0.08705971381397906,-0.09271523178807944,-0.07105263157894738,0.006213726055362008
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",18.08712440553245,10,-0.07718340048608148,-0.07704347826086955,-0.08932038834951454,-0.07105263157894738,0.0051720637957503365
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",20.671515778345565,10,-0.07446267578668894,-0.0725,-0.08281249999999998,-0.06666666666666667,0.004774379065073041
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",20.6865917051382,10,-0.07521364505128839,-0.07499999999999997,-0.09333333333333332,-0.065625,0.008962430465438785
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",18.49522687174067,10,-0.09247391279162263,-0.09824411227506066,-0.09999999999999998,-0.0760869565217391,0.009350246871173125
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",104.22180508159181,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",90.94399218727267,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",80.87629688683955,10,-0.09977394743522934,-0.09999999999999998,-0.09999999999999998,-0.09818481848184818,0.000546096851957122
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.330789798257683,10,-0.07305286188604333,-0.07214743589743591,-0.08552631578947366,-0.065625,0.004990554222262003
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.489095918466774,10,-0.08717294508176684,-0.08705165489544382,-0.09172932330827066,-0.08135593220338981,0.0032122476104118943
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.718067408486604,10,-0.07699282404123516,-0.07708333333333332,-0.08428571428571426,-0.07105263157894738,0.003988598299025925
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.812533234515286,10,-0.07657985347985345,-0.07677777777777775,-0.08428571428571426,-0.06944444444444446,0.00426819988961116
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",16.869086231567053,10,-0.08688549430632521,-0.08886345136345135,-0.0968390804597701,-0.065625,0.008782740612992201
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",17.086770825842905,10,-0.07506324453912393,-0.07555555555555553,-0.08196721311475406,-0.06764705882352942,0.004230378593985252
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",17.198090353635052,10,-0.08345327157105262,-0.08210317460317457,-0.08910891089108909,-0.07755102040816327,0.0037936510799373895
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",102.89002407502448,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",98.4052892360869,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",97.06917914993937,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",17.422348764683193,10,-0.0824999696951775,-0.08389957264957264,-0.09483568075117371,-0.07317073170731707,0.00688206162739562
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",14.852530405878497,10,-0.06775580654696509,-0.06805555555555556,-0.07317073170731707,-0.060714285714285735,0.004218249634665498
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.021997397338055,10,-0.07100587900939799,-0.07105263157894738,-0.08307692307692306,-0.06333333333333337,0.00532128651519866
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.16548082492045,10,-0.06975244258084547,-0.06985735735735737,-0.07441860465116278,-0.06333333333333337,0.0036715169119307697
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.627379551795457,10,-0.08817310522880634,-0.09175463222908477,-0.09775510204081633,-0.06764705882352942,0.009733226422212624
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",15.790692676437175,10,-0.07598902489290685,-0.07658514492753621,-0.08450704225352108,-0.06333333333333337,0.0065817048452069885
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",16.23002156243456,10,-0.07297766688338789,-0.07211168164313222,-0.08450704225352108,-0.065625,0.0055500240178729485
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",101.60464536549807,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",96.15555412455615,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",93.94037935347478,10,-0.09995062836624773,-0.09999999999999998,-0.09999999999999998,-0.09950628366247756,0.0001481149012567254
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.26812757629159,10,-0.08155708107574794,-0.08225344782721827,-0.0898148148148148,-0.07441860465116278,0.004679509861501634
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",21.62910241326972,10,-0.07877700800626866,-0.08064814814814811,-0.08405797101449272,-0.065625,0.00575727201139385
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",21.038316186364682,10,-0.07812931655394889,-0.07708333333333332,-0.08921568627450978,-0.07027027027027029,0.005432304859968115
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",19.363636758696884,10,-0.0777958658372464,-0.07754166666666665,-0.09281045751633986,-0.06764705882352942,0.006509765367579427
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",19.61750381431375,10,-0.07035874060150375,-0.07024853801169592,-0.07799999999999999,-0.060714285714285735,0.004590562391118257
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",19.196011542106135,10,-0.1595517840518172,-0.08705882352941174,-0.8071428571428572,-0.07884615384615382,0.2159155074615458
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",19.351014951482284,10,-0.07874520587096279,-0.07479166666666666,-0.11141868512110727,-0.07027027027027029,0.01154735313280299
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",116.22582127277565,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",97.6711633838404,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",88.5591935854718,10,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.064374021729236,10,-0.08853413996922879,-0.09111430395913153,-0.09371428571428568,-0.07179487179487182,0.006697854162328892
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",17.31490913199559,10,-0.08483579266971468,-0.08520444763271161,-0.09535864978902954,-0.07499999999999997,0.006643338506647261
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",17.873599804681362,10,-0.0793813782741115,-0.07881481481481478,-0.08854166666666667,-0.07179487179487182,0.004758297692315742
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.20773972110328,10,-0.0841345489863534,-0.08135057471264365,-0.11591639871382636,-0.0725,0.011174815228477788
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.366813445034495,10,-0.08218343234347289,-0.0847104247104247,-0.09256756756756755,-0.07179487179487182,0.006332813943902342
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.332356610597344,10,-0.079925538222952,-0.08166666666666664,-0.08624999999999998,-0.060714285714285735,0.0070833804845291115
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",18.15929890876214,10,-0.11562625589566744,-0.07942690459849,-0.46666666666666673,-0.065625,0.11718545041219677
